product_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
15,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000035707
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000036498
19,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000041701
38,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000033259
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000038647
0,N/A,N/A,N/A,N/A,1300.96,263.94666666666666,1970-01-01 00:00:00.000039915
84,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000036145
64,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040487
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000034244
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000042226
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000036145
64,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000034143
46,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000038991
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000034071
0,N/A,N/A,N/A,N/A,1697.27,1516.13,1970-01-01 00:00:00.000040336
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000042560
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000040784
0,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000033549
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000040672
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000035470
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000033455
11,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000038693
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000035378
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000042295
78,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000037626
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000042105
29,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000034527
0,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000037698
35,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000033888
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000039880
0,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000040487
0,N/A,N/A,N/A,N/A,26.15,7.21,1970-01-01 00:00:00.000036334
0,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000036498
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000035160
41,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000034586
12,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000042226
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000041848
0,N/A,N/A,N/A,N/A,875.99,141.4,1970-01-01 00:00:00.000039427
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000034556
43,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000042226
100,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000034586
97,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000038216
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038258
0,N/A,N/A,N/A,N/A,1862.82,1025.1499999999999,1970-01-01 00:00:00.000037873
0,N/A,N/A,N/A,N/A,2028.26,784.9833333333335,1970-01-01 00:00:00.000039031
0,N/A,N/A,N/A,N/A,678.25,479.04333333333335,1970-01-01 00:00:00.000034071
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000037698
53,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000033879
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000038339
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037539
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040784
11,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000042560
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000037626
63,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000033552
11,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000038216
0,N/A,N/A,N/A,N/A,890.28,141.4,1970-01-01 00:00:00.000040303
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000042145
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000037220
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000042710
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000035560
50,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000033259
7,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000039427
0,N/A,N/A,N/A,N/A,1084.18,380.74,1970-01-01 00:00:00.000034586
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000038216
29,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000041434
10,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000035455
0,N/A,N/A,N/A,N/A,1107.08,677.48,1970-01-01 00:00:00.000038647
9,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000035378
81,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000040672
76,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000038002
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000042105
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000037698
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000040410
0,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000037626
22,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000034115
59,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000038002
0,N/A,N/A,N/A,N/A,1790.31,1074.01,1970-01-01 00:00:00.000037499
83,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000035160
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000035667
0,N/A,N/A,N/A,N/A,724.37,667.4,1970-01-01 00:00:00.000038216
0,N/A,N/A,N/A,N/A,1095.65,479.65333333333336,1970-01-01 00:00:00.000036361
68,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000041922
0,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000038647
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038339
32,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000036145
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000042404
0,Solex,Road,medium,medium,416.98,312.7350159,1970-01-01 00:00:00.000042218
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000035160
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000042145
0,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000036334
58,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000042295
12,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000035455
71,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000042458
0,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000033879
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000042172
1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000035455
31,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000036334
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037626
25,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000040672
7,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000042226
100,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000035160
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000035378
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000034996
0,N/A,N/A,N/A,N/A,1223.24,161.6,1970-01-01 00:00:00.000036334
98,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000039915
0,N/A,N/A,N/A,N/A,541.44,387.0733333333333,1970-01-01 00:00:00.000038258
73,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000037668
29,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000037539
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000037337
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000036668
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000035052
14,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000035378
61,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038206
17,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000042710
81,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000041848
0,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000038002
61,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038002
0,N/A,N/A,N/A,N/A,470.07,328.29,1970-01-01 00:00:00.000039526
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000041701
0,N/A,N/A,N/A,N/A,2052.92,388.92,1970-01-01 00:00:00.000041245
0,N/A,N/A,N/A,N/A,1817.13,814.0666666666667,1970-01-01 00:00:00.000038482
0,N/A,N/A,N/A,N/A,1473.09,275.36333333333334,1970-01-01 00:00:00.000036833
15,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000033259
80,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000034996
0,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000041047
61,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038339
0,N/A,N/A,N/A,N/A,1480.76,275.36333333333334,1970-01-01 00:00:00.000040303
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000036498
0,N/A,N/A,N/A,N/A,2012.84,762.63,1970-01-01 00:00:00.000033888
11,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000034165
22,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000034244
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000038482
63,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000041047
0,N/A,N/A,N/A,N/A,1711.35,1516.13,1970-01-01 00:00:00.000040649
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000037823
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000042404
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000038859
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000038206
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000041064
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000037874
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000034079
96,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000036498
9,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000038647
0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000033888
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000041434
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000037838
68,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000037823
0,N/A,N/A,N/A,N/A,753.76,594.5666666666666,1970-01-01 00:00:00.000036367
86,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 00:00:00.000035667
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000042218
65,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000033888
0,N/A,N/A,N/A,N/A,840.02,101.58,1970-01-01 00:00:00.000034527
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000034115
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000039298
0,N/A,N/A,N/A,N/A,1922.94,397.35999999999996,1970-01-01 00:00:00.000038482
0,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000040649
31,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000037337
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000040649
40,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000034170
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000038193
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000036498
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000037626
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000034115
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038206
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041047
96,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000040336
0,N/A,N/A,N/A,N/A,1759.3,999.81,1970-01-01 00:00:00.000038482
96,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000035052
0,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 00:00:00.000034556
0,N/A,N/A,N/A,N/A,330.91,251.87666666666667,1970-01-01 00:00:00.000038206
59,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000034556
78,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000036833
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000035160
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000033879
41,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000034165
0,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000033364
0,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000037499
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000042458
52,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000042404
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000040487
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000041009
68,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000039915
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000035560
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000038991
53,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000040670
41,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000038991
27,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000042696
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000038991
30,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01 00:00:00.000033364
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000033259
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000034170
49,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000034143
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000042218
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000038573
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000033879
0,N/A,N/A,N/A,N/A,1029.36,614.8,1970-01-01 00:00:00.000037873
51,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000038991
96,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000033364
83,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000036334
14,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000042458
2,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000040410
23,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000038991
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000041533
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000042696
1,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000034996
99,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000041848
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000042295
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041533
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038750
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000034143
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000038693
83,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000034115
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040553
0,N/A,N/A,N/A,N/A,1487.8,275.36333333333334,1970-01-01 00:00:00.000036833
64,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 00:00:00.000037873
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000038002
0,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 00:00:00.000036367
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000033888
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000038482
13,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000040487
0,N/A,N/A,N/A,N/A,1624.69,1479.11,1970-01-01 00:00:00.000037499
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000040553
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000041009
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000039526
0,N/A,N/A,N/A,N/A,1719.95,1516.13,1970-01-01 00:00:00.000038206
91,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000037539
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000035455
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000034996
97,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 00:00:00.000038693
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000039031
0,N/A,N/A,N/A,N/A,899.52,263.46,1970-01-01 00:00:00.000040553
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000041047
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000036146
62,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000037659
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000042145
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000033455
25,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000033259
4,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 00:00:00.000038216
0,N/A,N/A,N/A,N/A,554.38,454.99333333333334,1970-01-01 00:00:00.000038991
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000035052
0,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000040410
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000036668
34,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000034586
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000036145
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000041345
23,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 00:00:00.000041064
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000040618
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000038750
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000036668
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000033429
0,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000042145
0,N/A,N/A,N/A,N/A,960.51,588.02,1970-01-01 00:00:00.000036498
14,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000038693
99,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000037668
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000037874
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000037838
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000036361
0,N/A,N/A,N/A,N/A,1978.64,619.48,1970-01-01 00:00:00.000034996
0,N/A,N/A,N/A,N/A,36.78,32.57666666666666,1970-01-01 00:00:00.000036334
0,N/A,N/A,N/A,N/A,74.89,54.72333333333333,1970-01-01 00:00:00.000040553
59,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000041434
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000037626
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000042710
50,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000037698
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000034079
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000042218
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000042696
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000037499
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000039298
12,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000037873
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000041922
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000041701
0,N/A,N/A,N/A,N/A,1091.51,479.65333333333336,1970-01-01 00:00:00.000036367
12,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000033429
0,N/A,N/A,N/A,N/A,695.23,631.0533333333333,1970-01-01 00:00:00.000034143
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000035667
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038647
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000034996
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033549
0,N/A,N/A,N/A,N/A,1148.41,622.5733333333333,1970-01-01 00:00:00.000040487
0,N/A,N/A,N/A,N/A,750.25,667.4,1970-01-01 00:00:00.000036367
0,N/A,N/A,N/A,N/A,1997.68,762.63,1970-01-01 00:00:00.000034079
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000042458
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000042218
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000037220
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000042688
0,N/A,N/A,N/A,N/A,1392.76,954.82,1970-01-01 00:00:00.000039427
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000039526
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000037838
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000040784
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000041922
82,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000038193
88,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000040618
98,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000040779
0,N/A,N/A,N/A,N/A,1294.37,13.44,1970-01-01 00:00:00.000038002
100,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 00:00:00.000039880
0,N/A,N/A,N/A,N/A,311.57,277.00333333333333,1970-01-01 00:00:00.000038573
0,N/A,N/A,N/A,N/A,899.92,465.96000000000004,1970-01-01 00:00:00.000041533
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000039427
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000034244
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000039526
29,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000033364
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000034170
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000038991
12,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000040487
0,N/A,N/A,N/A,N/A,162.87,133.91333333333333,1970-01-01 00:00:00.000038339
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000038258
0,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000041009
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000033259
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000038750
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040553
0,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000038216
63,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000038193
